gauge_id,station_name,river,latitude,longitude,altitude,area,country,source,vertical_datum
34007,Ballycarroon,DEEL [Crossmolina],54.08614,-9.344144444,20.483,156.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34009,Curraghbonaun,OWENGARVE,54.01308139,-8.834876667,41.456,117.11,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34010,Cloonacannana,MOY,53.967397,-8.930447,36.215,484.49,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34011,Gneeve Bridge,MANULLA,53.86394667,-9.181784167,20.424,144.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34013,Banada (Moy),MOY,54.03651944,-8.816832222,45.587,175.9,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34014,Mill Br (Clydagh),CLYDAGH,53.90906889,-9.184441944,14.339,52.85,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34018,Turlough,CASTLEBAR,53.88554528,-9.208034444,12.332,95.73,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34060,Enniscrone Pier,SEA,54.22019,-9.098473,-3.027,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34061,Ballina,MOY ESTY,54.11718417,-9.146781389,0.18,1923.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34071,Pollagh (Moy),MOY,53.9652838,-9.12962645,7.001,1797.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34081,Pontoon,L.    CULLIN,53.97766528,-9.208075833,8.012,819.4,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34082,Gortnaraby,L.    CONN,54.09336333,-9.298325556,7.366,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34083,Corryosla,L.    CONN,53.98538917,-9.227888611,8.138,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34114,Keenagh Deel Bridge,DEEL [Crossmolina],54.08130375,-9.514569457,54.615,65.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34117,Mullenmore Spring,DEEL [Crossmolina],54.09038181,-9.30899208,9.363,,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34118,Richmond Br.,DEEL,54.07782056,-9.37275274,32.054,146.81,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34119,Crossmolina,DEEL [Crossmolina],54.10011828,-9.31909478,15.719,154.16,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34120,Crossmolina Weir U/S,DEEL [Crossmolina],54.093213,-9.3249622,15.6,154.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34121,Crossmolina Weir D/S,DEEL [Crossmolina],54.0932731,-9.3231349,15.3,153.95,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34122,Knockglass House,DEEL [Crossmolina],54.12468,-9.29981,10.613,186.21,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34123,Chapel View,DEEL [Crossmolina],54.09638,-9.3208,15.156,154.09,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34124,Crossmolina U/S,DEEL [Crossmolina],54.10004,-9.3193,15.714,154.24,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
34125,Knockanelo,Scruffaunbrogue,54.122681,-9.16127299,16.269,6.58,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35001,Ballynacarrow,OWENMORE [Sligo],54.14396972,-8.549059722,51.665,299.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35002,Billa  Bridge,OWENBEG,54.17926583,-8.553355556,44.016,81.15,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35003,Ballygrania,UNSHIN,54.18171889,-8.468384722,24.939,202.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35004,Big Bridge,OWENMORE [Sligo],54.05928278,-8.511155556,54.606,116.96,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35005,Ballysadare,BALLYSADARE,54.20919639,-8.509293889,19.939,642.3,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35011,Dromahair,BONET,54.22705861,-8.299486667,18.391,294.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35028,New Bridge (Manorhamilton),BONET,54.31981167,-8.201256111,47.896,47.07,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35029,Four Masters Bridge,DROWES,54.459445,-8.260686389,16.619,104.58,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35071,Lareen,L.    MELVIN,54.45230111,-8.240013611,25.628,101.77,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35078,Templehouse Demesne,L.    TEMPLEHOUSE,54.11164083,-8.582531111,53.734,274.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
35087,Ballynary,L.    ARROW,54.06094,-8.30964999,53.243,66.5,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36010,Butlers Bridge,ANNALEE,54.04187944,-7.377087778,48.279,774.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36011,Bellahillan,ERNE,53.96262361,-7.457176111,48.273998260498,318.0,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
36012,Sallaghan,ERNE,53.88669139,-7.503405,61.325,263.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36013,Derreskit,CULLIES,54.01275778,-7.558754444,45.748,168.06,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36015,Anlore,FINN,54.177075,-7.177330833,47.684,98.27,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36018,Ashfield,DROMORE,54.07216528,-7.121145556,70.195,233.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36019,Belturbet,ERNE,54.09795806,-7.450869167,43.842,1501.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36020,Killywillin,BLACKWATER [NEWTOWNGORE],54.08032667,-7.691128333,51.221,93.4,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36021,Kiltybardan,YELLOW,54.05727611,-7.860888333,62.629,23.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36022,Aghacashlaun,AGHACASHLAUN,54.04731722,-7.926414167,69.11,27.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36037,Urney Bridge,ERNE,54.04891472,-7.405638889,44.412,870.33,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36042,Breffni Park,Cavan River,53.982018,-7.361984,60.578,58.53,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36073,Wood Island,ST. JOHN'S LAKE,54.05074222,-7.866589722,60.9449996948242,94.0,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
36083,Killykeen F.P.,L.   OUGHTER,54.007865,-7.470649444,44.335,592.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36084,Innisconnell P.,L.    OUGHTER,54.01697361,-7.458314167,44.369,592.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
36091,Ballinacur,GARADICE LAKE,54.05657056,-7.693641111,51.667,202.87,Ireland,Office of Public Works (OPW) Ireland,Poolbeg
36171,Foalies Bridge,L. ERNE UPPER,54.1387075,-7.436896111,42.822,1520.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
38001,Clonconwall Ford,OWENEA,54.78170583,-8.365278056,23.487,109.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
38010,Glenties,Stracashel,54.793407,-8.286056,41.924,42.36,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
39001,New Mills,SWILLY,54.93111333,-7.817926111,17.746,50.71,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
39003,Tullyarvan,CRANA,55.14361194,-7.452395,16.665,99.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
39008,Gartan Bridge,LEANNAN,55.00025333,-7.894476111,66.985,77.39,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
39009,Aghawoney,LEANNAN,55.04378556,-7.720692778,18.102,207.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
39018,Burnfoot Pumping Station,Burnfoot,55.063793,-7.37533999,18.027,16.86,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
39061,Port Bridge,SWILLY ESTUARY,54.94844722,-7.714145833,0.194,111.46,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
40008,Ballyloskey,BALLYWILLY BROOK,55.247114,-7.262751,33.159,2.69,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
40060,Malin Head,SEA,55.37169,-7.33441199,-3.135,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6011,Moyles Mill,FANE,54.01157444,-6.596077222,53.645,230.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6012,Clarebane,FANE,54.09285639,-6.666055833,88.159,163.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6013,Charleville,DEE,53.85584278,-6.413995833,10.084,307.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6014,Tallanstown,GLYDE,53.92109194,-6.54957,13.97,270.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6015,Brewery Park,RAMPARTS,53.993583,-6.416611,2.985,14.76,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6021,Mansfieldstown,GLYDE,53.89660361,-6.444490556,5.688,321.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6025,Burley,DEE,53.8480375,-6.594340833,22.1,175.98,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6026,Aclint,LAGAN (GLYDE),53.92476528,-6.640019444,20.713,144.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6036,Ladyswell,Ramparts,53.993761621,-6.4055840475,3.556,18.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6058,Carlingford Town River,STREAM,54.04022,-6.193224,65.56,,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6060,Port Oriel,IRISH SEA,53.79899,-6.221712778,-3.0,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6061,Dundalk Port,SEA,54.00769064,-6.38555706,-2.868,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6062,Giles Quay,SEA,53.98444001,-6.23990263,-2.491,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
6063,Carlingford,IRISH SEA,54.052486,-6.192115,-3.447,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7001,Tremblestown,TREMBLESTOWN,53.56206472,-6.8556425,55.628,150.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7002,Killyon,DEEL [Raharney],53.48777083,-6.970770833,62.504,285.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7003,Castlerickard,BLACKWATER (ENFIELD),53.48552444,-6.92185,59.885,181.51,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7004,Stramatt,BLACKWATER (KELLS),53.79629806,-7.043613333,80.511,256.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7005,Trim,BOYNE,53.55640528,-6.791843889,50.128,1282.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7006,Fyanstown,MOYNALTY,53.72582306,-6.802883056,43.589,188.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7007,Boyne Aqueduct,BOYNE,53.45313722,-6.958843611,60.731,441.18,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7009,Navan Weir,BOYNE,53.64355944,-6.6720575,30.301,1610.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7010,Liscarton,BLACKWATER (KELLS),53.66326861,-6.7203325,35.521,717.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7011,O Dalys Bridge,BLACKWATER (KELLS),53.76898194,-7.011203333,77.848,294.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7012,Slane Castle,BOYNE,53.70721167,-6.5624225,14.008,2408.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7033,Virginia Hatchery,BLACKWATER (KELLS),53.83437028,-7.078577222,84.624,129.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7037,Blackcastle,BOYNE,53.65469667,-6.680586111,28.494,735.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7049,Tinkers Bridge,STREAM,53.34453417,-7.331587222,92.396,0.57,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7062,Mornington,Mornington,53.71942667,-6.254402778,0.906,0.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7081,Virginia,RAMOR L.,53.83161528,-7.090788333,81.163,246.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
7115,Newfield,Ushers Stream,53.72338,-6.340371,16.172,7.06,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
8008,Broadmeadow,BROADMEADOW,53.47492167,-6.231774722,5.946,108.2,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
8011,Duleek D/S,NANNY,53.65618444,-6.407709444,16.486,181.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9001,Leixlip,RYEWATER,53.36866472,-6.490438611,27.271,215.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9045,Botanic Gardens Backup,TOLKA,53.375409,-6.277211,11.451,137.91,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9107,Tipper,MORELL,53.20466715,-6.6251927,112.253,10.6,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9108,Killashee,Broadfield,53.19459943,-6.67240854,105.934,16.0,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9109,Haynestown,HAYNESTOWN,53.21669795,-6.59351873,134.865,9.5,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9110,Bluebell,Naas Canal Supply Stream,53.20790295,-6.67846311,93.739,0.99,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9111,Hazelhatch,HAZELHATCH,53.330431,-6.529406,53.779,1.02,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9112,Clonee Weir,TOLKA,53.41088806,-6.43245192,54.884,68.53,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
9369,Anglesea Road,Dodder,53.327878,-6.230943,2.004,106.22,Ireland,Office of Public Works (OPW) Ireland,Malin Head OSGM15
