gauge_id,station_name,river,REGIMEN_RIO,COD_SAIH,COD_DMA,COD_MASA_AGUA,FOTOGRAFIA,PLANO,SECCION,ORGANISMO_CUENCA_VISOR,COD_SITUACION_ESTACION,SITUACION_ESTACION,ESTADO,ANO_INICIO_MEDIDAS,ANO_FIN_MEDIDAS,COD_SAICA,COORD_UTMX_H30_ETRS89,COORD_UTMY_H30_ETRS89,altitude,CUENCA_RECEP,area,NUM_CUENCA,HOJA_1_50000,SISTEMA_EXPLO,ESCALA_RC,LONG_RC,ANCH_RC,CASETA_RC,PASARELA_RC,PROPIETARIO,SENSOR_1,TIPO_CASETA_RC,TIPO_ESC_RC,TIPO_ESTACION,TRANSM_1,VERTEDERO_RC,TIPO_VERT_RC,TERMINO_MUNICIPAL,PROVINCIA
9076,ORBAICETA,Irati,ALTERADO,A076,,ES091MSPF958,FR9076.jpg,PR9076.jpg,SR9076.jpg,C.H. EBRO,4,RÍO,ALTA,1953.0,,,649706,4760737,790.0,127,1561.0,9193.0,OCHAGAVIA (117),IRATI-ARGA-EGA,Sí,,11,Sí,Sí,OTROS,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,SAIH,Sí,,Orbaiceta,Navarra
9077,ISABA,Belagoa,,,,ES091MSPF696,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1932.0,1969.0,,669562,4747716,783.0,86,87.0,9181.0,OCHAGAVIA (117),ARAGÓN-ARBA,,,,,,ESTADO,,,,,,,,Isaba,Navarra
9078,GARÍNOAIN,Cemborain,NATURAL,A078,,ES091MSPF293,FR9078.jpg,PR9078.jpg,SR9078.jpg,C.H. EBRO,4,RÍO,ALTA,1932.0,,,611312,4716804,495.0,47,55.0,9208.0,TAFALLA (173),IRATI-ARGA-EGA,Sí,,"11,1",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Garínoain,Navarra
9079,URROZ,Erro,NATURAL,A079,,ES091MSPF535,FR9079.jpg,PR9079.jpg,SR9079.jpg,C.H. EBRO,4,RÍO,ALTA,1933.0,,,630354,4736555,483.0,180,214.0,9196.0,AOIZ (142),IRATI-ARGA-EGA,Sí,,22,Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,VÍA TELEFÓNICA (GSM),Sí,,Urroz,Navarra
9080,ZURIZA,Veral,NATURAL,A080,,ES091MSPF694,FR9080.jpg,PR9080.jpg,SR9080.jpg,C.H. EBRO,4,RÍO,ALTA,1934.0,,,678062,4747864,1187.0,47,271.0,9177.0,ZURIZA (118),ARAGÓN-ARBA,Sí,,"19,8",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,Sí,,Ansó,Huesca
9081,LA MINA,Subordán,,,,ES091MSPF693,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1932.0,1934.0,,688827,4747260,1239.0,34,359.0,9173.0,ZURIZA (118),ARAGÓN-ARBA,,,,,,ESTADO,,,,,,,,Valle de Hecho,Huesca
9082,EL MALLO,Subordán,,,,ES091MSPF693,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1932.0,1934.0,,693131,4745218,1431.0,15,359.0,9173.0,ZURIZA (118),ARAGÓN-ARBA,,,,,,ESTADO,,,,,,,,Valle de Hecho,Huesca
9083,OLIANA,Segre,ALTERADO,A083,,ES091MSPF637,FR9083.jpg,PR9083.jpg,SR9083.jpg,C.H. EBRO,4,RÍO,ALTA,1952.0,,,855055,4668639,440.0,2700,22579.0,9447.0,OLIANA (291),SEGRE,Sí,,,Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,CAUCE NATURAL,SAIH,,,Peramola,Lérida
9084,ALLOZ,Salado,ALTERADO,A084,,ES091MSPF950,FR9084.jpg,PR9084.jpg,SR9084.jpg,C.H. EBRO,4,RÍO,ALTA,1936.0,,,586214,4727366,400.0,132,185.0,9230.0,ESTELLA (140),IRATI-ARGA-EGA,Sí,,10,,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,,,Yerri,Navarra
9085,RIEZU,Ubagua o Inaroz,NATURAL,A085,,ES091MSPF557,FR9085.jpg,PR9085.jpg,SR9085.jpg,C.H. EBRO,4,RÍO,ALTA,1934.0,,,585541,4735265,481.0,14,75.0,9229.0,ESTELLA (140),IRATI-ARGA-EGA,Sí,,"7,9",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,VÍA TELEFÓNICA (GSM),Sí,,Guesálaz,Navarra
9086,BARÁSOAIN,Zidacos,NATURAL,A086,,ES091MSPF292,FR9086.jpg,PR9086.jpg,SR9086.jpg,C.H. EBRO,4,RÍO,ALTA,1935.0,,,610723,4717280,494.0,76,456.0,9207.0,TAFALLA (173),IRATI-ARGA-EGA,Sí,,"3,5",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Barásoain,Navarra
9087,GRISÉN,Jalón,NATURAL,A087,,ES091MSPF446,FR9087.jpg,PR9087.jpg,SR9087.jpg,C.H. EBRO,4,RÍO,ALTA,1935.0,,,651716,4621730,250.0,9694,9718.0,9288.0,ALAGÓN (354),EJE DEL JALÓN,Sí,,21,Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Bárboles,Zaragoza
9088,PITARQUE,Fortanete,NATURAL,,,ES091MSPF350,FR9088.jpg,PR9088.jpg,SR9088.jpg,C.H. EBRO,4,RÍO,ALTA,1953.0,,,703004,4500033,990.0,279,402.0,9363.0,VILLARLUENGO (543),GUADALOPE,Sí,,"9,6",Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,,EXTERIOR,CAUCE NATURAL,,,,Pitarque,Teruel
9089,ZARAGOZA,Gállego,ALTERADO,A089,,ES091MSPF426_001,FR9089.jpg,PR9089.jpg,SR9089.jpg,C.H. EBRO,4,RÍO,ALTA,1973.0,,,679670,4615256,,4008,4009.0,9326.0,LECIÑENA (355),EJE DEL EBRO,Sí,,"30,2",,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,,,CAUCE NATURAL,SAIH,,,Zaragoza,Zaragoza
9090,LOS FAYOS,Barranco del Val,,,,ES091MSPF954,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1936.0,1997.0,,600922,4636891,570.0,145,145.0,9243.0,TARAZONA DE ARAGÓN (320),CUENCA DESDE LEZA A HUECHA,,,,,,-,,,,,,,,Los Fayos,Zaragoza
9091,LASCELLAS,Alcanadre,NATURAL,,,ES091MSPF157,FR9091.jpg,PR9091.jpg,SR9091.jpg,C.H. EBRO,4,RÍO,ALTA,1944.0,,,739052,4663526,390.0,501,3385.0,9615.0,BARBASTRO (287),GALLEGO-CINCA,Sí,,25,Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,,,Angüés,Huesca
9092,TRESPADERNE,Nela,NATURAL,A092,,ES091MSPF232,FR9092.jpg,PR9092.jpg,SR9092.jpg,C.H. EBRO,4,RÍO,ALTA,1953.0,,,467154,4738955,540.0,1093,1101.0,9036.0,OÑA (136),CABECERA DEL EBRO,Sí,,,Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,AZUD EN CAUCE NATURAL,SAIH,,,Trespaderne,Burgos
9093,OÑA,Oca,NATURAL,A093,,ES091MSPF227,FR9093.jpg,PR9093.jpg,SR9093.jpg,C.H. EBRO,4,RÍO,ALTA,1959.0,,,466115,4731506,570.0,1051,1093.0,9026.0,OÑA (136),CABECERA DEL EBRO,Sí,,"15,4",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,SAIH,,,Oña,Burgos
9094,ALBALATILLO,Flumen,ALTERADO,A094,,ES091MSPF164,FR9094.jpg,PR9094.jpg,SR9094.jpg,C.H. EBRO,4,RÍO,ALTA,1992.0,,,734322,4626795,245.0,1499,2872.9,9622.0,SARIÑENA (357),RIEGOS DEL ALTO ARAGÓN,Sí,,"32,4",Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Sariñena,Huesca
9095,BARBASTRO,Vero,NATURAL,A095,,ES091MSPF153,FR9095.jpg,PR9095.jpg,SR9095.jpg,C.H. EBRO,4,RÍO,ALTA,1945.0,,,759268,4657746,320.0,345,372.0,9599.0,BARBASTRO (287),RIEGOS DEL ALTO ARAGÓN,Sí,,"22,4",Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,,,Barbastro,Huesca
9096,BALAGUER,Segre,NATURAL,A096,,ES091MSPF957,FR9096.jpg,PR9096.jpg,SR9096.jpg,C.H. EBRO,4,RÍO,ALTA,1945.0,,,816343,4633805,210.0,7796,22579.0,9499.0,BALAGUER (359),CANAL DE URGELL Y OTROS REGADÍOS,Sí,,"96,8",Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,CAUCE NATURAL,SAIH,,,Balaguer,Lérida
9097,PIÑANA,Noguera Ribagorzana,ALTERADO,A097,,ES091MSPF820,FR9097.jpg,PR9097.jpg,SR9097.jpg,C.H. EBRO,4,RÍO,ALTA,1946.0,,,796948,4642314,300.0,1757,2046.0,9536.0,OS DE BALAGUER (327),ESERA-NOGUERA RIBAGORZANA,Sí,,45,Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,,,Castillonroy,Huesca
9098,MONESTIR,Vansa,,,,ES091MSPF633,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1960.0,1980.0,,859108,4685763,551.0,200,201.0,9440.0,ORGANYA (253),SEGRE,,,,,,PARTICULAR,,,,,,,,Ribera D'urgellet,Lérida
9099,CASPE,Guadalope,ALTERADO,A099,,ES091MSPF963,FR9099.jpg,PR9099.jpg,SR9099.jpg,C.H. EBRO,4,RÍO,ALTA,1974.0,,,752591,4566506,128.0,3845,3892.0,9377.0,CASPE (442),DEMANDAS SANTOLEA - CALANDA,Sí,,"47,5",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,Sí,,Caspe,Zaragoza
9100,BERGE,Guadalopillo,NATURAL,A100,,ES091MSPF357,FR9100.jpg,PR9100.jpg,SR9100.jpg,C.H. EBRO,4,RÍO,ALTA,1944.0,,,717215,4526624,700.0,141,386.0,9372.0,CALANDA (494),GUADALOPE,Sí,,"4,04",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,,,Berge,Teruel
9101,P.P. YESA,Aragón,ALTERADO,A101,,ES091MSPF417,FR9101.jpg,PR9101.jpg,SR9101.jpg,C.H. EBRO,4,RÍO,ALTA,1913.0,,,646721,4719718,423.0,2191,8521.0,9188.0,SANGÜESA (174),RIEGOS DE BARDENAS,Sí,,"67,4",Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Yesa,Navarra
9102,COLLEGATS,Noguera Pallaresa,,A102,,ES091MSPF645,FR9102.jpg,PR9102.jpg,SR9102.jpg,C.H. EBRO,4,RÍO,ALTA,1944.0,,,832966,4689187,540.0,1518,2820.0,9482.0,TREMP (252),SEGRE,Sí,,,,,OTROS,BOYA Y CONTRAPESO / LIMNIGRAFO,,,,SAIH,,,La Pobla de Segur,Lérida
9103,CAMARASA,Segre,,,,ES091MSPF427,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1944.0,1982.0,,821725,4644308,240.0,7160,22579.0,9497.0,ARTESA DE SEGRE (328),SEGRE,Sí,,,,,PARTICULAR,BOYA Y CONTRAPESO / LIMNIGRAFO,,,,,,,Camarasa,Lérida
9104,ALÓS DE BALAGUER,Segre,,,,ES091MSPF640,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1944.0,1982.0,,828332,4647540,297.0,4318,22579.0,9455.0,ARTESA DE SEGRE (328),SEGRE,Sí,,,,,PARTICULAR,BOYA Y CONTRAPESO / LIMNIGRAFO,,,,,,,Alós de Balaguer,Lérida
9105,MEZALOCHA,Huerva,ALTERADO,A105,,ES091MSPF115,FR9105.jpg,PR9105.jpg,SR9105.jpg,C.H. EBRO,4,RÍO,ALTA,1946.0,,,660706,4587847,450.0,620,1020.0,9290.0,LONGARES (411),EJE DEL HUERVA,Sí,,"10,2",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Mezalocha,Zaragoza
9106,SANTOLEA - P. P.,Guadalope,ALTERADO,A106,,ES091MSPF951,FR9106.jpg,PR9106.jpg,SR9106.jpg,C.H. EBRO,4,RÍO,ALTA,1947.0,,,726670,4517556,540.0,1236,3892.0,9366.0,AGUAVIVA (519),GUADALOPE,Sí,,"20,2",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Castellote,Teruel
9107,ULLIVARRI,Zadorra,,,,ES091MSPF243,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1945.0,1955.0,,531361,4752655,514.0,243,1358.0,9058.0,VITORIA (112),EJE DEL ZADORRA Y ABASTECIMIENTO DE VITO,,,,,,-,,,,,,,,Arrazua - Ubarrundia,Álava
9108,URRUNAGA,Santa Engracia,,,,ES091MSPF243,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1945.0,1955.0,,528044,4755387,610.0,144,181.0,9063.0,VITORIA (112),BAYAS-ZADORRA-INGLARES,,,,,,-,,,,,,,,Legutiano,Álava
9109,VALDERROBLES,Pena,ALTERADO,A109,,ES091MSPF390,FR9109.jpg,PR9109.jpg,SR9109.jpg,C.H. EBRO,4,RÍO,ALTA,1969.0,,,764122,4523946,590.0,79,79.0,9636.0,PEÑARROYA DE TASTAVINS (520),MATARRAÑA,Sí,,"10,1",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Valderrobres,Teruel
9110,BECEITE,Pena,NATURAL,A110,,ES091MSPF386,FR9110.jpg,PR9110.jpg,SR9110.jpg,C.H. EBRO,4,RÍO,ALTA,1947.0,,,764036,4521358,627.0,49,79.0,9634.0,PEÑARROYA DE TASTAVINS (520),MATARRAÑA,Sí,,"2,9",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,,,Beceite,Teruel
9111,ORGAÑA,Segre,NATURAL,A111,,ES091MSPF636,FR9111.jpg,PR9111.jpg,SR9111.jpg,C.H. EBRO,4,RÍO,ALTA,1949.0,,,858440,4684390,542.0,2384,22579.0,9441.0,ORGANYA (253),SEGRE,Sí,,"18,6",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,CAUCE NATURAL,SAIH,,,Fígols y Aliñá,Lérida
9112,SÁSTAGO,Ebro,ALTERADO,,,ES091MSPF456,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1945.0,1998.0,,719674,4578538,130.0,48974,85001.0,9337.0,HÍJAR (441),EJE DEL EBRO,Sí,,,,,OTROS,BOYA Y CONTRAPESO / LIMNIGRAFO,,,CAUCE NATURAL,,,,Sástago,Zaragoza
9113,VALDERROBRES,Figuerales,NATURAL,A113,,ES091MSPF389,FR9113.jpg,PR9113.jpg,SR9113.jpg,C.H. EBRO,4,RÍO,ALTA,1947.0,,,763022,4521507,680.0,55,57.7,9635.0,PEÑARROYA DE TASTAVINS (520),MATARRAÑA,Sí,,"4,5",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,Sí,,Fuentespalda,Teruel
9114,PONS,Segre,,,,ES091MSPF638,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1946.0,1982.0,,847783,4650000,360.0,3320,22579.0,9451.0,PONTS (329),SEGRE,,,,,,OTROS,,,,,,,,Ponts,Lérida
9115,PUENTE DE MONTAÑANA,Noguera Ribagorzana,NATURAL,A115,,ES091MSPF662,FR9115.jpg,PR9115.jpg,SR9115.jpg,C.H. EBRO,4,RÍO,ALTA,1920.0,,,805273,4673073,530.0,1068,2046.0,9532.0,BENABARRE (289),ESERA-NOGUERA RIBAGORZANA,Sí,,"54,5",Sí,Sí,PARTICULAR,,PREFABRICADA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Puente de Montañana,Huesca
9116,CALDAS DE BOHÍ,Noguera de Tor,ALTERADO,,,ES091MSPF801,FR9116.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1946.0,1997.0,,814866,4718138,1335.0,49,240.0,9515.0,ESTERRI DE ANEU (181),ESERA-NOGUERA RIBAGORZANA,Sí,,,,,PARTICULAR,,,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,,,La Vall de Boí,Lérida
9117,BOHÍ,San Nicolás,NATURAL,,,ES091MSPF738,FR9117.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1946.0,1997.0,,815158,4717337,1350.0,64,64.0,9516.0,ESTERRI DE ANEU (181),ESERA-NOGUERA RIBAGORZANA,Sí,,,,,PARTICULAR,,,,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,,,,La Vall de Boí,Lérida
9118,OLIETE,Martín,ALTERADO,A118,,ES091MSPF133,FR9118.jpg,PR9118.jpg,SR9118.jpg,C.H. EBRO,4,RÍO,ALTA,1947.0,,,694095,4540284,570.0,670,2111.0,9352.0,OLIETE (493),MARTÍN,Sí,,"8,5",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Oliete,Teruel
9119,SOPEIRA,Noguera Ribagorzana,,,,ES091MSPF658,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1947.0,1970.0,,808673,4691388,705.0,733,2046.0,9528.0,ARÉN (251),ESERA-NOGUERA RIBAGORZANA,,,,,,-,,,,,,,,Sopeira,Huesca
9120,MENDAVIA,Ebro,,A120,,ES091MSPF412,FR9120.jpg,PR9120.jpg,SR9120.jpg,C.H. EBRO,4,RÍO,ALTA,1948.0,,,565371,4696240,325.0,12010,85001.0,9143.0,LOGROÑO (204),EJE DEL EBRO,Sí,,107,Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,,CAUCE NATURAL,SAIH,,,Mendavia,Navarra
9121,FLIX,Ebro,,,,ES091MSPF459,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1948.0,1992.0,,797529,4570051,43.0,82416,85001.0,9650.0,FLIX (444),BAJO EBRO,,,,,,PARTICULAR,,,,,,,,Flix,Tarragona
9122,BLESA,Aguas Vivas,,,,ES091MSPF333,FR9122.jpg,PR9122.jpg,SR9122.jpg,C.H. EBRO,4,RÍO,ALTA,1952.0,,,676389,4544863,760.0,138,1330.0,9330.0,MOYUELA (466),AGUASVIVAS,Sí,,,Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,,,Blesa,Teruel
9123,ANZÁNIGO,Gállego,,A123,,ES091MSPF807,FR9123.jpg,PR9123.jpg,SR9123.jpg,C.H. EBRO,4,RÍO,ALTA,1949.0,,,693266,4697324,580.0,1391,4009.0,9316.0,AGÜERO (209),GALLEGO-CINCA,Sí,,"83,8",Sí,,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,CAUCE NATURAL,SAIH,,,Caldearenas,Huesca
9124,LAS TORCAS,Huerva,ALTERADO,A124,,ES091MSPF836,FR9124.jpg,PR9124.jpg,SR9124.jpg,C.H. EBRO,4,RÍO,ALTA,1949.0,,,660387,4573493,612.0,456,1020.0,9290.0,AZUARA (439),HUERVA,Sí,,"32,2",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,PREFABRICADA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Tosos,Zaragoza
9125,CARENAS,Piedra,NATURAL,A125,,ES091MSPF320,FR9125.jpg,PR9125.jpg,SR9125.jpg,C.H. EBRO,4,RÍO,ALTA,1953.0,,,600622,4569032,640.0,1478,1544.0,9271.0,ATECA (437),JALÓN,Sí,,"12,1",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Carenas,Zaragoza
9126,ATECA,Jalón,NATURAL,A126,,ES091MSPF107,FR9126.jpg,PR9126.jpg,SR9126.jpg,C.H. EBRO,4,RÍO,ALTA,1952.0,,,600374,4575302,590.0,3619,9718.0,9272.0,ATECA (437),JALÓN,Sí,,"15,9",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,Sí,,Ateca,Zaragoza
9127,ALCAINE,Martín,NATURAL,A127,,ES091MSPF346,FR9127.jpg,PR9127.jpg,SR9127.jpg,C.H. EBRO,4,RÍO,ALTA,1962.0,,,693429,4536275,585.0,594,2111.0,9350.0,OLIETE (493),MARTÍN,Sí,,"12,9",Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,Sí,,Alcaine,Teruel
9128,BARASONA,Ésera,,,,ES091MSPF434,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1949.0,1972.0,,773414,4668680,500.0,1511,1532.0,9597.0,FONZ (288),CANAL DE ARAGÓN Y CATALUÑA. ZONA ALTA,,,,,,ESTADO,,,,,,,,La Puebla de Castro,Huesca
9129,TRANQUERA - C. E.,Ortiz,NATURAL,A129,,ES091MSPF316,FR9129.jpg,PR9129.jpg,SR9129.jpg,C.H. EBRO,4,RÍO,ALTA,1972.0,,,602408,4562469,695.0,87,88.0,9266.0,ATECA (437),JALÓN,Sí,,4,Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,,Sí,,Nuévalos,Zaragoza
9130,GINASTE,Noguera Ribagorzana,,,,ES091MSPF735,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1962.0,1997.0,,805274,4711555,990.0,149,2046.0,9512.0,PONT DE SUERT (213),ESERA-NOGUERA RIBAGORZANA,,,,,,PARTICULAR,,,,,,,,Montanuy,Huesca
9131,LLESP,Noguera de Tor,,,,ES091MSPF743,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1962.0,1997.0,,808806,4706769,924.0,225,240.0,9521.0,PONT DE SUERT (213),ESERA-NOGUERA RIBAGORZANA,Sí,,,,,PARTICULAR,BOYA Y CONTRAPESO / LIMNIGRAFO,,,,,,,El Pont de Suert,Lérida
9132,GUIAMETS - C. E.,Sio,,,,ES091MSPF830,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1949.0,1996.0,,817125,4556709,197.0,93,501.0,9498.0,AGRAMUNT (360),BAJO EBRO,,,,,,ESTADO,,,,,,,,La Sentiu de Sió,Lérida
9133,CANELLES,Noguera Ribagorzana,,,,ES091MSPF370,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1950.0,1958.0,,799222,4653333,365.0,1643,2046.0,9536.0,OS DE BALAGUER (327),ESERA-NOGUERA RIBAGORZANA,,,,,,PARTICULAR,,,,,,,,Os de Balaguer,Lérida
9134,CORSA,Noguera Ribagorzana,,,,ES091MSPF370,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1950.0,1958.0,,802522,4659324,506.0,1212,2045.0,9532.0,BENABARRE (289),ESERA-NOGUERA RIBAGORZANA,,,,,,-,,,,,,,,Viacamp y Litera,Huesca
9135,ALINS,Tor,NATURAL,A135,,ES091MSPF726,FR9135.jpg,PR9135.jpg,SR9135.jpg,C.H. EBRO,4,RÍO,ALTA,1965.0,,,855299,4720275,1100.0,60,60.0,9475.0,TIRVIA (182),SEGRE,Sí,,10,Sí,Sí,ESTADO,BOYA Y CONTRAPESO / LIMNIGRAFO,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO SIN CANAL DE AGUAS BAJAS,SAIH,Sí,,Alins,Lérida
9136,NOALES,Baliera,,,,ES091MSPF736,N.D.jpg,N.D.jpg,N.D.jpg,C.H. EBRO,4,RÍO,BAJA,1965.0,1997.0,,801114,4707119,995.0,76,104.0,9513.0,PONT DE SUERT (213),ESERA-NOGUERA RIBAGORZANA,,,,,,PARTICULAR,,,,,,,,Montanuy,Huesca
9137,PONT DE SUERT,Noguera Ribagorzana,ALTERADO,A137,,ES091MSPF744,FR9137.jpg,PR9137.jpg,SR9137.jpg,C.H. EBRO,4,RÍO,ALTA,1952.0,,,807909,4700977,824.0,558,2046.0,9522.0,PONT DE SUERT (213),ESERA-NOGUERA RIBAGORZANA,Sí,,"37,9",Sí,Sí,PARTICULAR,,DE FÁBRICA,EXTERIOR,ENCAUZAMIENTO CON CANAL DE AGUAS BAJAS,SAIH,,,El Pont de Suert,Lérida
