gauge_id,gauge_name,river,longitude,latitude,area
43018,Walford Mill,Allen,-1.98966,50.80584,176.5
43019,Colesbrook,Shreen Water,-2.27501,51.04913,29.1
43021,Knapp Mill,Avon,-1.78015,50.74813,1706.0
43022,Hurn Court,Moors River,-1.82236,50.77149,143.3
43023,Nunton Bridge,Ebble,-1.7719,51.0364,106.6
43024,Stockton Park,Wylye,-2.0369,51.15359,254.8
43025,Moyles Court,Dockens Water,-1.77284,50.87399,17.15
43026,Salisbury Bourne,Bourne,-1.77976,51.06274,
43027,All Hallows,Allen,-1.96675,50.91588,36.16
43028,Codford,Chitterne Brook,-2.04328,51.16059,69.7
43029,Brixton Deverill,Wylye,-2.20693,51.14072,50.04
44001,East Stoke Total,Frome,-2.18923,50.68105,414.4
44002,Baggs Mill,Piddle,-2.12421,50.68807,183.1
44003,Bridport,Asker,-2.75214,50.73199,49.1
44004,Dorchester Total,Frome,-2.41425,50.71187,206.0
44006,Sydling St Nicholas,Sydling Water,-2.52295,50.79523,12.4
44008,Winterbourne Steepleton,South Winterbourne,-2.52559,50.70604,19.9
44009,Broadwey,Wey,-2.47321,50.65371,7.0
44011,Bridport East Bridge,Asker,-2.75214,50.73199,48.5
44012,South House,Piddle,-2.41644,50.79061,21.5
44013,Little Puddle,Piddle,-2.40046,50.76707,34.8
44014,Briantspuddle,Piddle,-2.25334,50.73965,112.0
44015,Hooke,Hooke,-2.65748,50.79798,11.8
45001,Thorverton,Exe,-3.51131,50.80417,600.9
45002,Stoodleigh,Exe,-3.50637,50.94992,421.7
45003,Woodmill,Culm,-3.39235,50.84316,226.1
45004,Whitford,Axe,-3.04742,50.75281,288.5
45005,Dotton,Otter,-3.29434,50.68837,202.5
45006,Enterwell,Quarme,-3.54556,51.10947,20.4
45007,Trews Weir,Exe,-3.5277,50.71654,1191.3
45008,Fenny Bridges,Otter,-3.2573,50.77995,104.2
45009,Pixton,Exe,-3.51997,51.02311,159.7
45010,Hartford,Haddeo,-3.49664,51.05435,50.0
45011,Brushford,Barle,-3.53131,51.02181,128.0
45012,Cowley,Creedy,-3.55963,50.75966,261.6
45013,Fairmile,Tale,-3.29443,50.7664,34.4
45816,Upton,Haddeo,-3.44486,51.05033,6.7
45817,Upton,Unnamed Stream,-3.44475,51.05114,1.9
45818,Bessom Bridge,Withiel Florey Stream,-3.45719,51.08399,9.92
46002,Preston,Teign,-3.61692,50.5595,381.0
46003,Austins Bridge,Dart,-3.76152,50.47904,247.6
46005,Bellever,East Dart,-3.89816,50.58238,21.5
46006,Ermington,Erme,-3.91125,50.36316,43.5
46007,Dunnabridge,West Dart,-3.91625,50.55175,47.9
46008,Loddiswell,Avon,-3.80083,50.31424,102.3
46013,Bovey Parke,Bovey,-3.68286,50.5956,86.95
46014,Chudleigh,Teign,-3.61594,50.59512,232.28
47001,Gunnislake,Tamar,-4.22185,50.53127,916.9
47002,Werrington,Tamar,-4.34645,50.67345,232.1
47003,Lopwell,Tavy,-4.15012,50.46525,205.9
47004,Pillaton Mill,Lynher,-4.29897,50.44025,135.5
47005,Werrington Park,Ottery,-4.35371,50.6554,120.7
47006,Lifton Park,Lyd,-4.27954,50.63561,222.9
47007,Puslinch,Yealm,-4.00518,50.3426,54.9
47008,Tinhay,Thrushel,-4.26755,50.64724,112.7
47009,Tideford,Tiddy,-4.33117,50.41319,37.2
47010,Crowford Bridge,Tamar,-4.42614,50.76622,76.7
47011,Carn Wood,Plym,-4.08322,50.43176,79.2
47013,Bastreet,Withey Brook,-4.48039,50.56085,16.2
47014,Horrabridge,Walkham,-4.09835,50.50985,44.6
47015,Ludbrook,Tavy,-4.14978,50.4935,197.3
47016,Lumburn Bridge,Lumburn,-4.17499,50.53747,20.5
47017,Combe Park Farm,Wolf,-4.23961,50.6864,31.1
47018,Hayne Bridge,Thrushel,-4.24201,50.65805,57.6
47019,Polson Bridge,Tamar,-4.33045,50.64014,470.3
47020,Bealsmill,Inny,-4.31854,50.57032,105.0
47021,Launceston Newport,Kensey,-4.36318,50.64169,33.43
47022,Newnham Park,Tory Brook,-4.03947,50.40087,15.72
47023,Tamarstone Bridge,Tamar,-4.43887,50.82364,49.07
47024,Tavistock Abbey Bridge,Tavy,-4.14267,50.55063,95.63
47025,Germansweek,Wolf,-4.20342,50.72676,11.31
48001,Trekeivesteps,Fowey,-4.50086,50.50125,36.8
48003,Tregony,Fal,-4.91844,50.26602,87.0
48004,Trengoffe,Warleggan,-4.59532,50.47721,25.3
48005,Truro,Kenwyn,-5.06056,50.2649,19.1
48006,Helston County Bridge,Cober,-5.27984,50.09995,37.5
48007,Ponsanooth,Kennal,-5.13671,50.19641,26.5
48008,Molingey,St Austell,-4.80041,50.31146,29.9
48009,Craigshill Wood,St Neot,-4.55967,50.4656,22.7
48010,Trebrownbridge,Seaton,-4.39454,50.41044,39.1
48011,Restormel,Fowey,-4.67947,50.43105,169.1
48012,Trenowth,Fal,-4.89889,50.31916,65.07
48013,Boscadjack,Cober,-5.25535,50.13113,26.82
48801,Trenear,Cober,-5.25383,50.13451,26.53
48803,Bissoe,Carnon,-5.12189,50.22954,33.62
49001,Denby,Camel,-4.79567,50.47963,208.8
49002,St Erth,Hayle,-5.43303,50.1568,47.6
49003,De Lank,De Lank,-4.63778,50.55885,21.5
49004,Gwills,Gannel,-5.05627,50.3931,41.0
49005,Bolingey Cocks Bridge,Bolingey Stream,-5.13712,50.33351,16.08
49006,Camelford,Camel,-4.67805,50.62376,12.86
49007,Bodmin Dunmere,Camel,-4.75718,50.47418,138.85
49008,Penberth,Penberth River,-5.63313,50.05007,14.09
50001,Umberleigh,Taw,-3.98504,50.99547,826.2
50002,Torrington,Torridge,-4.1373,50.94693,663.0
50003,Sticklepath,Taw,-3.93746,50.72798,15.6
50005,Vellake,West Okement,-4.04479,50.69463,13.3
50006,Woodleigh,Mole,-3.90979,50.97313,327.5
50007,Taw Bridge,Taw,-3.88637,50.84564,71.4
50008,Gribbleford Bridge,Lew,-4.09034,50.79334,71.1
50009,Norley Bridge,Lew,-4.12815,50.77933,20.2
50010,Rockhay Bridge,Torridge,-4.12236,50.84299,257.8
50011,Jacobstowe,Okement,-3.99958,50.79967,82.1
50012,Veraby,Yeo,-3.74913,51.02616,53.7
50013,Leehamford Bridge,Bray,-3.89227,51.14317,17.6
50014,Collard Bridge,Yeo,-4.0077,51.10262,79.6
51001,Swill Bridge,Doniford Stream,-3.30538,51.17773,75.8
51002,West Luccombe,Horner Water,-3.57798,51.20099,20.8
51003,Beggearn Huish,Washford,-3.37369,51.14645,36.3
52001,Wookey,Axe,-2.67844,51.20949,18.2
52002,Sutton Bingham Reservoir,Yeo,-2.63203,50.90257,30.3
52003,Halsewater,Halsewater,-3.13274,51.021,87.8
52004,Ashford Mill,Isle,-2.91197,50.96492,90.1
52005,Bishops Hull,Tone,-3.13371,51.01907,202.0
52006,Pen Mill,Yeo,-2.60875,50.94349,213.1
52007,Chiselborough,Parrett,-2.76871,50.92686,74.8
52008,Clatworthy Reservoir,Tone,-3.36548,51.0725,18.1
52009,Fenny Castle,Sheppey,-2.71919,51.19166,59.6
52010,Lovington,Brue,-2.5868,51.08365,135.2
52011,Somerton,Cary,-2.71747,51.05863,82.4
52014,Greenham,Tone,-3.31392,50.97453,57.2
52015,Wraxall Bridge,Land Yeo,-2.74521,51.44071,23.3
52016,Currypool Farm,Currypool Stream,-3.11413,51.13769,15.7
52017,Iwood,Congresbury Yeo,-2.78888,51.36399,66.6
52020,Gallica Bridge,Gallica Stream,-2.61126,50.88788,16.4
52025,Milverton,Hillfarrance Brook,-3.26605,51.03557,27.8
52026,Higher Alham,Alham,-2.46002,51.16707,5.12
53001,Melksham,Avon,-2.14078,51.37589,665.6
53002,Semington,Semington Brook,-2.13438,51.34389,157.7
53003,Bath St James,Avon,-2.3592,51.38439,1595.0
53004,Compton Dando,Chew,-2.50715,51.38046,129.5
53005,Midford,Midford Brook,-2.34147,51.34877,147.4
53006,Frenchay,Frome (Bristol),-2.52349,51.49259,148.9
53007,Tellisford,Frome (Somerset),-2.28085,51.30662,261.6
53008,Great Somerford,Avon,-2.05211,51.54867,303.0
53009,Wellow,Wellow Brook,-2.37401,51.32046,72.6
53013,Stanley,Marden,-2.06564,51.45568,99.2
53017,Bitton,Boyd,-2.45961,51.4269,47.9
53018,Bathford,Avon,-2.30998,51.40183,1552.0
53019,Crabb Mill,Woodbridge Brook,-2.07524,51.57796,46.6
53020,Rodbourne,Gauze Brook,-2.09183,51.55511,28.2
53022,Bath ultrasonic,Avon,-2.37735,51.38435,1605.0
53023,Fosseway,Sherston Avon,-2.15814,51.58203,89.7
53024,Brokenborough,Tetbury Avon,-2.12493,51.60273,73.6
53025,Vallis,Mells,-2.34896,51.24061,119.0
53026,Frampton Cotterell,Frome (Bristol),-2.48105,51.53774,78.5
53028,Middlehill,By Brook,-2.26875,51.41796,102.0
53029,Trowbridge,Biss,-2.21037,51.31995,77.6
54001,Bewdley,Severn,-2.32127,52.38303,4325.0
54002,Evesham,Avon,-1.94293,52.092,2210.0
54003,Vyrnwy Reservoir,Vyrnwy,-3.45542,52.75991,94.3
54004,Stoneleigh,Sowe,-1.51462,52.35493,262.0
54005,Montford,Severn,-2.87221,52.72457,2025.0
54006,Kidderminster Callows Lane,Stour (Worcs),-2.25107,52.38923,324.0
54007,Broom,Arrow,-1.87509,52.18041,319.0
54008,Tenbury,Teme,-2.59155,52.31331,1134.4
54010,Alscot Park,Stour (Warks),-1.69692,52.15368,319.0
54011,Harford Hill,Salwarpe,-2.19392,52.25538,184.0
54012,Walcot,Tern,-2.60559,52.70664,852.0
54013,Cribynau,Clywedog,-3.55554,52.45721,57.0
54014,Abermule,Severn,-3.23325,52.5534,580.0
54015,Besford Bridge,Bow Brook,-2.10812,52.11454,156.0
54016,Rodington,Roden,-2.60982,52.72361,259.0
54017,Wedderburn Bridge,Leadon,-2.32609,51.90814,293.0
54018,Hookagate,Rea Brook,-2.79171,52.67812,178.0
54019,Stareton,Avon,-1.51284,52.34089,347.0
54020,Yeaton,Perry,-2.83972,52.76778,180.8
54022,Plynlimon flume,Severn,-3.68999,52.47065,8.7
54023,Offenham,Badsey Brook,-1.90957,52.10258,95.8
54024,Burcote,Worfe,-2.37606,52.5553,258.0
54025,Rhos-y-pentref,Dulas,-3.54599,52.43029,52.7
54026,Slate Mill,Chelt,-2.15898,51.93574,34.5
54027,Ebley Mill,Frome,-2.2474,51.74009,198.0
54028,Llanymynech,Vyrnwy,-3.10871,52.76918,778.0
54029,Knightsford Bridge,Teme,-2.38929,52.19916,1480.0
54032,Saxons Lode,Severn,-2.20047,52.04959,6850.0
54034,Oak Cottage,Dowles Brook,-2.33789,52.38533,40.8
54036,Hinton on the Green,Isbourne,-1.96687,52.06449,90.7
54038,Llanyblodwel,Tanat,-3.1103,52.79432,229.0
54040,Tibberton,Meese,-2.47482,52.78104,167.8
54041,Eaton upon Tern,Tern,-2.5218,52.80466,192.0
54043,Upton On Severn,Severn,-2.20122,52.05731,6850.0
54044,Ternhill,Tern,-2.55346,52.87949,92.6
54045,Perry Farm,Perry,-2.97174,52.86575,49.1
54046,Cosford,Worfe,-2.3261,52.63933,54.9
54047,Ruyton Bridge,Perry,-2.88681,52.79495,155.0
54048,Wellesbourne,Dene,-1.60242,52.19785,102.0
54049,Princes Drive Weir,Leam,-1.54905,52.28621,362.0
54050,Eathorpe,Leam,-1.43146,52.3162,300.0
54052,Ternhill,Bailey Brook,-2.55346,52.87958,34.4
54053,Ludlow,Corve,-2.72116,52.37264,164.0
54054,Onibury,Onny,-2.803,52.4061,235.0
54057,Haw Bridge,Severn,-2.22706,51.94918,9895.0
54058,Stoke Park,Stoke Park Brook,-2.52983,52.83034,14.3
54059,Allford,Allford Brook,-2.51459,52.79714,10.2
54060,Sandyford Bridge,Potford Brook,-2.54306,52.79603,25.0
54061,Hodnet,Hodnet Brook,-2.5539,52.8554,5.1
54062,Stoke on Tern,Stoke Brook,-2.54044,52.84827,13.7
54063,Prestwood Hospital,Stour (Worcs),-2.19723,52.47312,89.9
54065,Stanton,Roden,-2.64682,52.81268,210.0
54066,Platt,Platt Brook,-2.55322,52.80236,15.7
54067,Swindon,Smestow Brook,-2.20595,52.51275,81.3
54069,Lower Hordley,Springs Brook,-2.91193,52.86128,10.4
54070,Walford,War Brook,-2.84338,52.77279,22.5
54080,Dolwen,Severn,-3.48852,52.4552,174.0
54081,Bryntail,Clywedog,-3.60113,52.46832,49.0
54083,Horton,Crow Brook,-2.47819,52.72358,16.7
54084,Parkend,Cannop Brook,-2.55671,51.76469,31.5
54085,Cannop Cross,Cannop Brook,-2.56843,51.80077,10.4
54087,Childs Ercall,Allford Brook,-2.49536,52.80154,4.7
54088,Berkeley Kennels,Little Avon,-2.46093,51.68652,134.0
54089,Bredon,Avon,-2.11708,52.03349,2674.0
54090,Tanllwyth Flume,Tanllwyth,-3.70585,52.47451,0.92
54091,Hafren Flume,Severn,-3.70495,52.47522,3.58
54092,Hore Flume,Hore,-3.70158,52.47107,3.17
54094,Crudgington,Strine,-2.53409,52.75427,95.65
54095,Buildwas,Severn,-2.52526,52.63618,3717.0
54096,Wards Bridge,Hadley Brook,-2.19162,52.26626,53.43
54097,Upper Hore flume,Hore,-3.72252,52.46783,1.62
54098,Cambridge,Cam,-2.3623,51.73034,29.3
54099,Coley Mill,Coley Brook,-2.32782,52.77057,37.3
54100,Whitleyford Bridge,Lonco Brook,-2.37753,52.81168,33.6
54102,Lilbourne,Avon,-1.17323,52.39514,108.9
54106,Shipston,Stour (Warks),-1.62155,52.06242,185.2
54107,Studley,Arrow,-1.88954,52.27409,92.9
54110,Deerhurst,Severn,-2.19358,51.96924,9877.0
54112,Kites Hardwick,Leam,-1.31565,52.31346,99.6
54113,Southam,Itchen,-1.40799,52.26086,105.5
54114,Warwick,Avon,-1.56293,52.285,1012.0
54115,Wyre Piddle,Piddle Brook,-2.05606,52.12679,104.89
54906,Kidderminster Gilt Edge,Stour (Worcs),-2.25269,52.38896,324.0
54907,Broom,Arrow,-1.87564,52.18059,319.0
55002,Belmont,Wye,-2.75233,52.04518,1895.9
55003,Lugwardine,Lugg,-2.65968,52.06179,885.8
55004,Abernant,Irfon,-3.62126,52.1013,72.8
55005,Rhayader,Wye,-3.51325,52.29682,166.8
55006,Caban Coch Reservoir,Elan,-3.57529,52.26813,184.0
55007,Erwood,Wye,-3.35038,52.09101,1282.1
55008,Cefn Brwyn,Wye,-3.72385,52.43854,10.5
55009,Kentchurch,Monnow,-2.84623,51.92138,357.4
55010,Pant Mawr,Wye,-3.70134,52.42826,27.2
55011,Llandewi,Ithon,-3.31468,52.30535,111.4
55012,Cilmery,Irfon,-3.47003,52.14601,244.2
55013,Titley Mill,Arrow,-2.98481,52.22059,126.4
55014,Byton,Lugg,-2.93312,52.27666,203.3
55015,Tafolog,Honddu,-3.05405,51.95875,25.1
55016,Disserth,Ithon,-3.42898,52.20961,358.0
55017,Carreg-y-wen,Chwefru,-3.46644,52.16704,29.0
55018,Yarkhill,Frome,-2.56349,52.08135,144.0
55020,Cholstrey Mill,Pinsley Brook,-2.7897,52.23465,24.2
55021,Butts Bridge,Lugg,-2.73038,52.22642,371.0
55022,Mitchel Troy,Trothy,-2.72286,51.79746,142.0
55023,Redbrook,Wye,-2.68627,51.79634,4010.0
55025,Three Cocks,Llynfi,-3.21691,52.03048,132.0
55026,Ddol Farm,Wye,-3.50328,52.2968,174.0
55027,Sandford Bridge,Rudhall Brook,-2.52401,51.9288,13.2
55028,Bishops Frome,Frome,-2.48847,52.13705,77.7
55029,Grosmont,Monnow,-2.85041,51.91893,354.0
55030,Dol-y-mynach,Claerwen,-3.59792,52.24535,95.3
55031,Three Elms,Yazor Brook,-2.74366,52.06911,42.3
55032,Caban Dam,Elan,-3.57214,52.26912,184.0
55033,Gwy flume,Wye,-3.73172,52.45361,3.88
55034,Cyff flume,Cyff,-3.73123,52.44296,3.07
55035,Iago flume,Iago,-3.73017,52.4539,1.08
55036,Marstow Mill,Garren,-2.64023,51.87092,91.0
56001,Chainbridge,Usk,-2.94858,51.74519,911.7
56002,Rhiwderin,Ebbw,-3.07157,51.59386,216.5
56003,The Forge Brecon,Honddu,-3.38246,51.95766,62.1
56004,Llandetty,Usk,-3.27011,51.87529,543.9
56005,Ponthir,Lwyd,-2.96983,51.62669,98.1
56006,Trallong,Usk,-3.53333,51.95441,183.8
56007,Pont-Hen-Hafod,Senni,-3.55969,51.91738,19.9
56011,Wattsville,Sirhowy,-3.14813,51.61401,76.1
56012,Millbrook,Grwyne,-3.10402,51.85172,82.2
56013,Pont-Ar-Yscir,Yscir,-3.4518,51.96316,62.8
56014,Usk Reservoir,Usk,-3.68933,51.94778,17.0
56015,Olway Inn,Olway Brook,-2.89175,51.70516,105.1
56019,Aberbeeg,Ebbw,-3.14504,51.70635,71.7
57001,Taf Fechan Reservoir,Taf Fechan,-3.36446,51.79602,33.7
57002,Llwynon Reservoir,Taf Fawr,-3.43409,51.79039,43.0
57003,Tongwynlais,Taff,-3.25315,51.5285,486.9
57004,Abercynon,Cynon,-3.33209,51.65209,106.0
57005,Pontypridd,Taff,-3.33076,51.59873,454.8
57006,Trehafod,Rhondda,-3.36921,51.60935,100.5
57007,Fiddlers Elbow,Taff,-3.3178,51.64777,194.5
57008,Llanedeyrn,Rhymney,-3.11981,51.53265,178.7
57009,St Fagans,Ely,-3.26727,51.48559,145.0
57010,Lanelay,Ely,-3.39471,51.53476,39.4
57014,Bargoed,Rhymney,-3.22211,51.67783,63.2
57015,Merthyr Tydfil,Taff,-3.38764,51.75182,104.1
57017,Tynewydd,Rhondda Fawr,-3.54515,51.67677,16.6
58001,Bridgend,Ogmore,-3.58076,51.5032,158.0
58002,Resolven,Neath,-3.71574,51.70148,190.9
58003,Ewenny Priory,Ewenny,-3.5657,51.49031,62.9
58004,Cwmafan,Afan,-3.74772,51.62258,81.5
58005,Brynmenyn,Ogmore,-3.58248,51.54803,74.3
58006,Pontneddfechan,Mellte,-3.57367,51.76178,65.8
58007,Coytrahen,Llynfi,-3.60143,51.55724,50.2
58008,Cilfrew,Dulais,-3.76862,51.69227,43.0
58009,Keepers Lodge,Ewenny,-3.55718,51.49255,62.5
58010,Esgair Carnau,Hepste,-3.49607,51.8091,11.0
58011,Gigman Bridge,Thaw,-3.415,51.43541,49.2
58012,Marcroft Weir,Afan,-3.77568,51.60418,87.8
59001,Ynystanglws,Tawe,-3.90269,51.68152,227.7
59002,Tir-y-dail,Loughor,-3.99774,51.7957,46.4
59004,Gurnos,Twrch,-3.78028,51.76883,49.89
60001,Ty Castell,Tywi,-4.19217,51.86171,1087.8
60002,Felin Mynachdy,Cothi,-4.16803,51.88097,297.8
60003,Clog-y-Fran,Taf,-4.55718,51.8151,217.3
60004,Glasfryn Ford,Dewi Fawr,-4.48325,51.82977,36.67
60005,Llandovery,Bran,-3.79099,51.99388,66.8
60006,Glangwili,Gwili,-4.2815,51.87394,129.5
60007,Dolau Hirion,Tywi,-3.80539,52.01077,231.8
60008,Ystradffin,Tywi,-3.77476,52.11012,89.8
60009,Felin-y-cwm,Sawdde,-3.8742,51.92274,77.5
60010,Capel Dewi,Tywi,-4.20146,51.86314,1090.4
60012,Ddol Las,Twrch,-3.97101,52.07778,20.7
60013,Pont Ynys Brechfa,Cothi,-4.12994,51.9502,261.6
60016,Manorafon,Tywi,-3.95272,51.89827,580.37
61001,Prendergast Mill,Western Cleddau,-4.97005,51.82037,197.6
61002,Canaston Bridge,Eastern Cleddau,-4.79737,51.80295,183.1
61003,Cilrhedyn Bridge,Gwaun,-4.90613,51.97677,31.3
61005,Treffgarne,Western Cleddau,-4.96694,51.87958,
62001,Glanteifi,Teifi,-4.56174,52.04541,893.6
62002,Llanfair,Teifi,-4.2857,52.04209,510.0
62003,Pont Llanio,Teifi,-3.97311,52.19373,175.38
63001,Pont Llolwyn,Ystwyth,-4.07238,52.37545,169.6
63002,Llanbadarn Fawr,Rheidol,-4.05762,52.40334,182.1
63003,Llanrhystud,Wyre,-4.14017,52.30681,40.6
63004,Cwm Ystwyth,Ystwyth,-3.7767,52.34799,32.1
64001,Dyfi Bridge,Dyfi,-3.85464,52.60087,471.3
64002,Pont-y-Garth,Dysynni,-4.02436,52.63986,75.1
64004,Cemmaes Road,Twymyn,-3.73699,52.62758,111.45
64006,Dolybont,Leri,-4.01163,52.47326,47.2
64010,Tyddyn Gwladys,Mawddach,-3.87835,52.82334,63.1
64011,Llaw'r Cae,Cerist,-3.74963,52.73156,5.35
65001,Beddgelert,Glaslyn,-4.10052,53.00878,68.6
65004,Bontnewydd,Gwyrfai,-4.26673,53.11457,47.9
65005,Pencaenewydd,Erch,-4.38203,52.93684,18.1
65006,Peblic Mill,Seiont,-4.25196,53.13625,74.4
65007,Garndolbenmaen,Dwyfor,-4.23672,52.96253,52.4
65008,Nant Peris,Peris,-4.08,53.10064,11.96
65014,Hafod Wydr,Colwyn,-4.12747,53.03006,6.58
65015,Pont Y Cim,Llyfni,-4.32824,53.04563,48.14
66001,Pont-y-Cambwll,Clwyd,-3.39475,53.22752,404.0
66002,Pant yr Onen,Elwy,-3.46777,53.2216,220.0
66004,Bodfari,Wheeler,-3.34224,53.23149,62.9
66005,Ruthin Weir,Clwyd,-3.31369,53.12284,95.3
66006,Pont-y-Gwyddel,Elwy,-3.57093,53.23263,194.0
66011,Cwmlanerch,Conwy,-3.79206,53.10638,344.5
66012,Pont Gethin,Lledr,-3.81321,53.06779,72.8
66025,Pont Dafydd,Clwyd,-3.43455,53.2624,430.81
67001,Bala,Dee,-3.57631,52.90845,261.6
67003,Llyn Brenig outflow,Brenig,-3.53188,53.07263,20.2
67005,Brynkinalt Weir,Ceiriog,-3.05017,52.92862,113.7
67006,Druid,Alwen,-3.43016,52.98113,184.7
67008,Pont-y-Capel,Alyn,-2.99378,53.07949,227.1
67009,Rhydymwyn,Alyn,-3.19272,53.19174,77.8
67010,Cynefail,Gelyn,-3.72485,52.96327,13.1
67013,Plas Rhiwedog,Hirnant,-3.56842,52.90117,33.9
67015,Manley Hall,Dee,-2.97189,52.96651,1013.18
67017,Llyn Celyn outflow,Tryweryn,-3.6671,52.94513,59.9
67018,New Inn,Dee,-3.67469,52.86284,53.9
67023,Tattenhall,Golborne Brook,-2.77993,53.12737,17.7
67025,Bowling Bank,Clywedog,-2.90233,53.0281,98.6
67027,Ironbridge,Dee,-2.8719,53.13417,1674.1
67028,Llandrillo,Ceidiog,-3.43706,52.9231,36.5
67029,Pen-y-felin Fawr,Trystion,-3.39126,52.95399,12.3
67033,Chester Suspension Bridge,Dee,-2.88412,53.18756,1816.8
68001,Ashbrook,Weaver,-2.49253,53.16766,622.0
68002,Picton,Gowy,-2.83644,53.23678,156.2
68003,Rudheath,Dane,-2.49957,53.24218,407.1
68004,Marshfield Bridge,Wistaston Brook,-2.4881,53.09301,92.7
68005,Audlem,Weaver,-2.51898,52.98357,207.0
68006,Hulme Walfield,Dane,-2.23336,53.1763,150.0
68007,Lostock Gralam,Wincham Brook,-2.45586,53.2776,148.0
68010,Ford Lane,Fender,-3.08274,53.38402,18.4
68011,Gore Farm,Arley Brook,-2.45717,53.31533,36.5
68015,Huxley,Gowy,-2.75429,53.15664,49.0
68018,Congleton Park,Dane,-2.20937,53.16638,145.0
68020,Bridge Trafford,Gowy,-2.828,53.23417,156.0
68021,Acton Lane,Arrowe Brook,-3.12483,53.39522,17.87
68044,Hug Bridge,Dane,-2.10479,53.16962,72.9
69001,Irlam Weir,Mersey,-2.41152,53.43802,679.0
69002,Adelphi Weir,Irwell,-2.26641,53.48525,559.4
69003,Scotland Weir,Irk,-2.2408,53.48918,72.5
69004,Bottoms Reservoir,Etherow,-1.96682,53.47063,78.2
69005,Little Woolden Hall,Glaze Brook,-2.4757,53.4408,152.0
69006,Dunham Massey,Bollin,-2.41238,53.38393,257.6
69007,Ashton Weir,Mersey,-2.34409,53.43835,660.0
69008,Stanneylands,Dean,-2.23239,53.34368,58.87
69012,Wilmslow,Bollin,-2.22714,53.33012,72.5
69013,Partington,Sinderland Brook,-2.41435,53.41021,44.8
69015,Compstall,Etherow,-2.05802,53.41371,156.0
69017,Marple Bridge,Goyt,-2.05607,53.40492,183.0
69019,Eccles,Worsley Brook,-2.37409,53.4785,24.87
69020,London Road,Medlock,-2.22921,53.47429,57.5
69022,Irwell Vale,Irwell,-2.31748,53.67755,101.0
69023,Blackford Bridge,Roch,-2.29302,53.56591,186.0
69024,Farnworth Weir,Croal,-2.38884,53.55736,145.0
69025,Manchester Racecourse,Irwell,-2.27178,53.49953,557.0
69026,Kearsley,Irwell,-2.3723,53.54655,528.0
69027,Portwood,Tame,-2.14143,53.42354,150.0
69028,Brinksway,Mersey,-2.17492,53.40701,517.36
69030,Causey Bridges,Sankey Brook,-2.62225,53.42509,154.0
69032,Kirkby,Alt,-2.91818,53.47818,90.1
69033,Sefton,Alt,-2.96611,53.5052,100.0
69035,Bury Bridge,Irwell,-2.30788,53.5941,155.0
69037,Westy,Mersey,-2.56033,53.39069,2030.0
69039,New Viaduct Street,Medlock,-2.20792,53.48484,55.9
69041,Broomstairs,Tame,-2.09595,53.45497,113.0
69042,Naden Reservoir,Ding Brook,-2.22842,53.65342,2.2
69043,Collyhurst Weir,Irk,-2.22982,53.4937,72.3
69044,Bury Ground,Irwell,-2.30387,53.59872,139.9
69045,Bollington Mill Total,Bollin,-2.40656,53.37964,256.7
69046,Bradshaw Tennis Club,Bradshaw Brook,-2.40444,53.60587,36.87
69047,Littleborough,Roch,-2.09205,53.64536,14.8
69048,Uppermill,Tame,-2.00906,53.5427,40.6
69803,Rochdale,Roch,-2.17982,53.61072,111.0
70001,Rivington Reservoirs,Douglas,-2.55909,53.60236,39.4
70002,Wanes Blades Bridge,Douglas,-2.79308,53.60707,198.0
70003,Wigan,Douglas,-2.62605,53.54923,55.3
70004,Croston Mill,Yarrow,-2.75977,53.65557,74.4
70005,Littlewood Bridge,Lostock,-2.76296,53.67096,56.0
71001,Samlesbury,Ribble,-2.62468,53.76842,1145.0
71002,Stocks Reservoir,Hodder,-2.42946,53.98643,37.4
71003,Croasdale Flume,Croasdale Beck,-2.44985,53.98661,10.4
71004,Whalley Weir,Calder,-2.41273,53.82005,316.0
71005,Bottoms Beck flume,Bottoms Beck,-2.39053,54.00389,10.6
71006,Henthorn,Ribble,-2.42419,53.84802,456.0
71008,Hodder Place,Hodder,-2.44939,53.85446,261.0
71009,New Jumbles Rock,Ribble,-2.45354,53.83373,1053.0
71010,Barden Lane,Pendle Water,-2.24945,53.81232,108.0
71011,Arnford,Ribble,-2.24767,53.99605,204.0
71013,Ewood,Darwen,-2.49062,53.73128,39.5
71014,Blue Bridge,Darwen,-2.66177,53.74462,128.0
71015,Footholme Flume,Dunsop,-2.53058,53.97092,25.0
72002,St Michaels,Wyre,-2.81759,53.86362,275.0
72003,Wray,Hindburn,-2.60575,54.10591,84.0
72004,Caton,Lune,-2.72089,54.08162,983.0
72005,Killington,Lune,-2.5824,54.30989,219.0
72006,Kirkby Lonsdale,Lune,-2.59173,54.19415,507.1
72007,upstream of A6,Brock,-2.74295,53.85885,32.0
72008,Garstang,Wyre,-2.78062,53.89593,114.0
72009,Wennington,Wenning,-2.58995,54.12515,142.0
72011,Brigflatts,Rawthey,-2.55571,54.31433,200.0
72014,Galgate,Conder,-2.79217,53.99177,28.5
72015,Lunes Bridge,Lune,-2.59929,54.42006,141.5
72016,Scorton Weir,Wyre,-2.7614,53.94359,88.8
72017,Hornby,Wenning,-2.63543,54.10947,232.0
72817,Hollowforth Hall,New Mill Brook,-2.75575,53.82151,31.9
73002,Low Nibthwaite,Crake,-3.08518,54.28463,73.0
